S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9996761	3239	2002	2002	228	85	1166	1166	40	806	3239	
9976485	23515	14447	14447	1444	479	8301	8301	182	5613	23515	
9999645	355	253	253	35	14	174	174	8	165	355	
9999731	269	143	143	15	8	89	89	6	81	269	
9999918	82	67	67	8	5	40	40	3	32	82	
9999903	97	76	76	11	6	54	54	4	55	97	
9999963	37	33	33	5	2	22	22	2	20	37	
9999968	32	21	21	5	3	11	11	3	12	32	
9999915	85	66	66	8	2	44	44	2	43	85	
9999968	32	24	24	4	3	19	19	3	17	32	
9987242	12758	7440	7440	681	180	4048	4048	58	2500	12758	
9999823	177	124	124	13	7	85	85	3	66	177	
9999552	448	310	310	31	7	182	182	4	144	448	
9999947	53	47	47	6	3	36	36	3	37	53	
9999833	167	117	117	20	7	71	71	3	57	167	
9989490	10510	6208	6208	585	179	3411	3411	56	2153	10510	
9999899	101	77	77	11	7	51	51	4	40	101	
9999917	83	71	71	14	6	53	53	4	58	83	
9999721	279	207	207	19	9	145	145	6	104	279	
9999785	215	108	108	11	4	63	63	4	59	215	
9998269	1731	1154	1154	130	52	697	697	25	550	1731	
9998756	1244	804	804	78	27	455	455	8	304	1244	
9998984	1016	700	700	57	18	417	417	8	287	1016	
9999932	68	46	46	8	6	25	25	4	22	68	
9999825	175	115	115	15	7	72	72	4	53	175	
9999931	69	53	53	10	4	39	39	2	37	69	
9999372	628	310	310	34	12	160	160	8	124	628	
9999886	114	88	88	13	5	59	59	3	51	114	
9998939	1061	723	723	72	28	455	455	15	324	1061	
9999729	271	159	159	10	5	89	89	3	57	271	
9999886	114	82	82	11	4	51	51	3	45	114	
9990154	9846	5756	5756	535	149	3043	3043	29	1807	9846	
9999915	85	71	71	9	5	53	53	3	50	85	
9994411	5589	3327	3327	326	90	1772	1772	28	1154	5589	
9999014	986	420	420	28	3	181	181	2	87	986	
9999929	71	62	62	8	5	48	48	4	47	71	
9999916	84	67	67	10	4	45	45	2	45	84	
9999959	41	35	35	7	3	26	26	3	31	41	
9999932	68	59	59	14	9	44	44	6	50	68	
9999882	118	73	73	10	5	37	37	4	33	118	
9999843	157	87	87	9	4	42	42	4	33	157	
9999913	87	71	71	8	2	46	46	2	42	87	
9999814	186	140	140	21	10	102	102	7	91	186	
9999757	243	155	155	19	7	104	104	5	84	243	
9999843	157	133	133	15	5	102	102	3	99	157	
9997669	2331	1318	1318	128	38	719	719	10	475	2331	
9999519	481	336	336	47	15	206	206	9	175	481	
9999833	167	110	110	8	4	73	73	3	59	167	
9999948	52	42	42	10	4	27	27	4	25	52	
9999916	84	71	71	11	7	56	56	5	58	84	
9999918	82	67	67	11	6	44	44	4	48	82	
9999758	242	149	149	13	6	91	91	3	56	242	
9999879	121	63	63	7	4	39	39	4	35	121	
9999886	114	95	95	14	6	74	74	2	72	114	
9999212	788	366	366	24	4	156	156	3	85	788	
9999564	436	319	319	35	14	212	212	5	165	436	
9999922	78	67	67	11	6	51	51	4	50	78	
9999821	179	146	146	15	8	110	110	4	82	179	
9999821	179	126	126	15	4	79	79	3	61	179	
9999814	186	153	153	23	8	105	105	5	96	186	
9999878	122	61	61	7	3	33	33	2	27	122	
9999903	97	53	53	6	3	29	29	2	22	97	
9999865	135	106	106	21	7	69	69	5	52	135	
9999943	57	44	44	8	3	28	28	3	26	57	
9994846	5154	2985	2985	261	71	1546	1546	23	882	5154	
9999538	462	297	297	37	15	184	184	6	151	462	
9999342	658	232	232	13	2	95	95	2	50	658	
