S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999761	239	123	123	9	1	46	46	0	19	239	
4999466	534	371	371	39	14	245	245	9	198	534	
4980601	19399	12107	12107	1212	409	6954	6954	135	4592	19399	
4999993	7	4	4	2	1	1	1	1	1	7	
4999990	10	10	10	2	1	8	8	1	9	10	
4999988	12	11	11	2	2	7	7	2	8	12	
4999973	27	19	19	2	1	12	12	1	7	27	
4999998	2	1	1	1	0	0	0	0	1	2	
4999991	9	8	8	3	2	2	2	0	1	9	
4999966	34	32	32	2	1	29	29	1	27	34	
4999980	20	18	18	1	1	11	11	1	9	20	
4999994	6	5	5	1	1	2	2	1	1	6	
4999985	15	11	11	2	1	9	9	1	11	15	
4999979	21	19	19	4	3	13	13	2	15	21	
4999991	9	8	8	2	1	5	5	1	5	9	
4999997	3	2	2	1	1	1	1	1	1	3	
4999891	109	72	72	13	2	39	39	0	28	109	
4999986	14	11	11	2	1	8	8	0	5	14	
4999998	2	2	2	1	1	0	0	0	0	2	
4999193	807	501	501	49	17	271	271	7	188	807	
4999795	205	148	148	14	7	91	91	4	71	205	
4999911	89	57	57	8	2	23	23	1	12	89	
4999983	17	13	13	1	1	9	9	0	7	17	
4999993	7	5	5	1	1	3	3	0	2	7	
4997985	2015	970	970	81	22	442	442	7	264	2015	
4999991	9	7	7	1	1	5	5	1	6	9	
4999998	2	1	1	1	1	0	0	1	0	2	
4999997	3	1	1	1	1	0	0	0	0	3	
4999941	59	57	57	11	5	46	46	5	54	59	
4999996	4	4	4	1	0	2	2	0	2	4	
4999987	13	11	11	1	1	8	8	1	7	13	
4999989	11	10	10	4	2	6	6	2	7	11	
4999988	12	4	4	1	1	2	2	1	3	12	
4999986	14	10	10	2	2	5	5	2	4	14	
4999980	20	17	17	3	1	14	14	1	14	20	
4999995	5	3	3	1	1	2	2	0	1	5	
4999992	8	8	8	2	1	6	6	0	6	8	
4999936	64	40	40	2	1	21	21	1	10	64	
4999989	11	8	8	2	1	4	4	1	2	11	
4999993	7	6	6	1	1	5	5	1	6	7	
4999991	9	7	7	1	0	3	3	0	4	9	
4999212	788	418	418	48	11	185	185	2	106	788	
4999980	20	16	16	1	1	15	15	1	12	20	
4999995	5	4	4	2	1	2	2	0	3	5	
4999710	290	152	152	11	2	65	65	2	31	290	
4999991	9	7	7	1	1	4	4	0	1	9	
4999998	2	1	1	1	1	0	0	1	0	2	
4999991	9	7	7	2	1	5	5	0	5	9	
4999998	2	1	1	1	1	0	0	0	0	2	
4999974	26	19	19	3	1	13	13	0	10	26	
4999878	122	77	77	8	4	56	56	4	51	122	
4999716	284	106	106	5	1	36	36	1	10	284	
4999995	5	5	5	1	1	3	3	1	2	5	
4999997	3	2	2	1	0	1	1	0	1	3	
4999979	21	19	19	4	3	13	13	2	15	21	
4999991	9	6	6	1	1	2	2	0	2	9	
4998570	1430	785	785	79	23	381	381	7	230	1430	
4999105	895	629	629	61	21	396	396	12	302	895	
4999910	90	57	57	3	3	41	41	2	34	90	
4999783	217	78	78	6	1	20	20	0	6	217	
4999240	760	431	431	35	11	217	217	3	108	760	
4999980	20	15	15	1	1	12	12	0	10	20	
4999004	996	626	626	63	16	329	329	5	219	996	
4999887	113	80	80	15	2	46	46	1	40	113	
4999975	25	17	17	2	1	10	10	1	5	25	
4999983	17	15	15	3	2	10	10	1	8	17	
4999990	10	9	9	3	1	3	3	0	3	10	
4999991	9	6	6	1	1	3	3	1	3	9	
4999970	30	26	26	3	1	20	20	1	16	30	
4999994	6	5	5	1	1	3	3	0	3	6	
4999995	5	3	3	1	1	2	2	1	1	5	
4999962	38	33	33	4	1	24	24	1	19	38	
4999996	4	3	3	2	1	0	0	0	1	4	
4999993	7	6	6	3	2	3	3	1	4	7	
4999957	43	17	17	1	1	9	9	0	4	43	
4999995	5	4	4	1	1	3	3	0	3	5	
4999998	2	1	1	1	1	0	0	0	0	2	
4999976	24	19	19	2	2	15	15	1	11	24	
4999991	9	8	8	1	1	7	7	1	4	9	
4999947	53	50	50	8	2	35	35	2	38	53	
4999998	2	1	1	1	1	0	0	0	0	2	
4999992	8	8	8	2	1	6	6	0	6	8	
4999986	14	10	10	2	2	7	7	1	5	14	
4999934	66	34	34	5	1	13	13	0	11	66	
4999993	7	7	7	1	1	5	5	0	4	7	
4999987	13	13	13	1	1	10	10	1	9	13	
4999996	4	3	3	1	1	0	0	1	0	4	
4999985	15	13	13	1	1	11	11	1	11	15	
4999980	20	15	15	1	1	9	9	1	7	20	
4999991	9	9	9	3	1	4	4	1	6	9	
4999994	6	5	5	1	1	4	4	1	3	6	
4999988	12	10	10	3	1	7	7	1	5	12	
4999988	12	12	12	1	0	10	10	0	10	12	
4999956	44	41	41	8	2	29	29	2	30	44	
4999987	13	9	9	2	2	4	4	1	5	13	
4999993	7	6	6	1	1	5	5	1	6	7	
4999993	7	7	7	2	1	4	4	0	4	7	
4999988	12	12	12	2	1	10	10	0	11	12	
4999997	3	2	2	1	1	0	0	0	0	3	
4999998	2	2	2	1	1	1	1	1	0	2	
4999996	4	3	3	1	0	2	2	0	2	4	
4999953	47	27	27	4	1	8	8	1	3	47	
4999991	9	5	5	2	1	1	1	0	1	9	
4999998	2	2	2	1	1	1	1	1	0	2	
4999998	2	1	1	1	1	0	0	0	0	2	
4999993	7	7	7	2	0	4	4	0	5	7	
4999994	6	6	6	1	1	4	4	0	3	6	
4999981	19	10	10	3	1	2	2	0	1	19	
4999947	53	36	36	7	4	16	16	0	14	53	
4999966	34	24	24	1	1	20	20	0	16	34	
4998968	1032	643	643	66	21	385	385	9	303	1032	
4999650	350	170	170	14	3	69	69	0	29	350	
4999995	5	3	3	1	1	0	0	0	0	5	
4999994	6	4	4	1	0	1	1	0	1	6	
4999598	402	245	245	18	5	143	143	2	83	402	
4998786	1214	622	622	40	13	307	307	3	150	1214	
4999932	68	54	54	4	2	39	39	1	32	68	
4999968	32	24	24	6	2	14	14	2	14	32	
4999994	6	6	6	1	0	4	4	0	4	6	
4999993	7	6	6	1	1	4	4	1	5	7	
4999994	6	6	6	1	1	3	3	1	3	6	
4999278	722	489	489	53	21	275	275	10	175	722	
4999984	16	12	12	1	1	9	9	1	5	16	
4999990	10	7	7	2	0	4	4	0	4	10	
4999787	213	65	65	3	0	13	13	0	5	213	
4999948	52	35	35	3	0	16	16	0	4	52	
4999980	20	17	17	3	2	14	14	1	14	20	
4999697	303	160	160	16	4	84	84	1	52	303	
4999128	872	607	607	60	26	402	402	14	296	872	
4999953	47	39	39	7	3	17	17	2	15	47	
4999989	11	8	8	2	1	6	6	1	6	11	
4999994	6	3	3	1	1	2	2	1	2	6	
4999966	34	29	29	3	1	22	22	1	19	34	
4999981	19	15	15	2	2	13	13	1	12	19	
4999985	15	14	14	1	1	10	10	1	10	15	
4999978	22	21	21	2	2	15	15	0	13	22	
4999978	22	14	14	3	0	10	10	0	9	22	
4999988	12	9	9	2	1	2	2	1	3	12	
4999990	10	5	5	1	1	2	2	0	0	10	
4999312	688	297	297	18	4	114	114	2	41	688	
4999991	9	9	9	2	1	6	6	1	3	9	
