S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999795	205	128	128	15	7	71	71	6	54	205	
9999388	612	361	361	40	13	191	191	4	108	612	
9998408	1592	913	913	76	31	492	492	11	270	1592	
9999927	73	55	55	9	7	32	32	4	28	73	
9999889	111	73	73	9	5	45	45	3	42	111	
9999944	56	44	44	10	6	30	30	4	26	56	
9999470	530	355	355	34	10	220	220	5	154	530	
9999928	72	68	68	10	4	51	51	4	49	72	
9999786	214	132	132	11	6	72	72	3	43	214	
9999873	127	87	87	12	6	53	53	4	38	127	
9999946	54	38	38	9	3	19	19	3	22	54	
9999931	69	62	62	12	4	45	45	4	50	69	
9999871	129	108	108	12	7	73	73	5	63	129	
9998918	1082	618	618	69	19	331	331	8	228	1082	
9999877	123	65	65	12	5	43	43	3	46	123	
9999919	81	39	39	4	3	22	22	2	19	81	
9999962	38	26	26	4	2	17	17	2	18	38	
9999946	54	47	47	8	3	36	36	2	35	54	
9999882	118	75	75	9	4	45	45	4	40	118	
9999901	99	69	69	11	4	48	48	2	36	99	
9999795	205	150	150	21	7	101	101	6	88	205	
9999449	551	242	242	20	7	121	121	4	74	551	
9999044	956	627	627	61	12	386	386	9	299	956	
9999837	163	97	97	11	5	64	64	4	46	163	
9914136	85864	58231	58231	6296	2019	35526	35526	769	25659	85864	
9999938	62	56	56	6	3	43	43	3	46	62	
9999893	107	86	86	7	6	68	68	5	57	107	
9999931	69	57	57	8	4	41	41	4	39	69	
9999923	77	69	69	11	5	56	56	5	59	77	
9999847	153	99	99	15	4	62	62	2	63	153	
9999965	35	27	27	6	2	14	14	2	13	35	
9999898	102	87	87	8	3	67	67	2	60	102	
9999953	47	32	32	5	3	21	21	2	16	47	
9999862	138	108	108	16	6	73	73	5	59	138	
9999850	150	111	111	13	6	77	77	4	54	150	
9997063	2937	1864	1864	183	57	1059	1059	18	688	2937	
9999891	109	77	77	9	4	54	54	4	44	109	
9999862	138	110	110	17	6	80	80	6	76	138	
9998744	1256	705	705	61	22	369	369	4	234	1256	
9998965	1035	560	560	63	16	276	276	10	180	1035	
9989763	10237	6264	6264	671	223	3467	3467	87	2298	10237	
9989479	10521	6284	6284	630	196	3332	3332	51	2075	10521	
9999724	276	133	133	13	9	83	83	8	72	276	
9997637	2363	1500	1500	141	50	878	878	23	569	2363	
9999871	129	94	94	12	7	71	71	5	65	129	
9973218	26782	16822	16822	1727	530	9595	9595	169	6497	26782	
